time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2,mid1,mid2,residuals,imb1,imb2,residual_later,mid1_later,mid2_later,imb1_later,imb2_later,pnl,mid1_diff,mid2_diff,residual_bucket,imb1_bucket,imb2_bucket,avg_pnl,G1_It,G2_It,dM1,dM2,residual_bucket_later,imb1_bucket_later,imb2_bucket_later,current_state,later_state,micro1_adj,micro2_adj,micro1,micro2
2020-11-24 01:09:29.111686+00:00,18.93,10019,18.94,7504,13.76,2202,13.77,2514,18.935,13.765,-0.001413231797471326,0.5717628260001142,0.4669211195928753,-0.001413231797471326,18.935,13.765,0.3684659575678289,0.23535911602209944,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,1,0,211,21000,0.0010557066260642625,-0.0006407035508193031,18.936055706626064,13.76435929644918
2020-11-24 01:09:39.166525+00:00,18.93,6478,18.94,11103,13.76,1065,13.77,3460,18.935,13.765,-0.001413231797471326,0.3684659575678289,0.23535911602209944,-0.001413231797471326,18.935,13.765,0.35631986242476354,0.1753873792948574,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.934760402461745,13.762004409716521
2020-11-24 01:09:49.142537+00:00,18.93,6201,18.94,11180,13.76,679,13.77,3697,18.935,13.765,-0.001413231797471326,0.3567688855646971,0.15516453382084094,-0.001413231797471326,18.935,13.765,0.35631986242476354,0.1753873792948574,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.934760402461745,13.762004409716521
2020-11-24 01:09:59.198228+00:00,18.93,6216,18.94,11229,13.76,781,13.77,3672,18.935,13.765,-0.001413231797471326,0.35631986242476354,0.1753873792948574,-0.001413231797471326,18.935,13.765,0.35735529627087625,0.18134715025906736,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.934760402461745,13.762004409716521
2020-11-24 01:09:59.198228+00:00,18.93,6216,18.94,11229,13.76,875,13.77,3950,18.935,13.765,-0.001413231797471326,0.35631986242476354,0.18134715025906736,-0.001413231797471326,18.935,13.765,0.35735529627087625,0.18134715025906736,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.934760402461745,13.762004409716521
2020-11-24 01:10:09.213307+00:00,18.93,6248,18.94,11236,13.76,875,13.77,3950,18.935,13.765,-0.001413231797471326,0.35735529627087625,0.18134715025906736,-0.001413231797471326,18.935,13.765,0.35447911279664424,0.16205366575110924,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.934760402461745,13.762004409716521
2020-11-24 01:10:14.181971+00:00,18.93,6248,18.94,11236,13.76,849,13.77,3922,18.935,13.765,-0.001413231797471326,0.35735529627087625,0.17795011527981555,-0.001413231797471326,18.935,13.765,0.35447911279664424,0.16205366575110924,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.934760402461745,13.762004409716521
2020-11-24 01:10:19.191078+00:00,18.93,6228,18.94,11238,13.76,849,13.77,3922,18.935,13.765,-0.001413231797471326,0.3565784953624184,0.17795011527981555,-0.001413231797471326,18.935,13.765,0.35447911279664424,0.16205366575110924,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.934760402461745,13.762004409716521
2020-11-24 01:10:29.207623+00:00,18.93,6169,18.94,11234,13.76,767,13.77,3966,18.935,13.765,-0.001413231797471326,0.35447911279664424,0.16205366575110924,-0.001413231797471326,18.935,13.765,0.5222240812001562,0.360573199070488,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,1,210,21100,-0.00023959753825402862,-0.00299559028347919,18.934760402461745,13.762004409716521
2020-11-24 01:10:39.222788+00:00,18.93,9364,18.94,8567,13.76,1862,13.77,3302,18.935,13.765,-0.001413231797471326,0.5222240812001562,0.360573199070488,-0.001413231797471326,18.935,13.765,0.6016464269033162,0.4839901477832512,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,1,1,211,21100,0.0010557066260642625,-0.0006407035508193031,18.936055706626064,13.76435929644918
2020-11-24 01:10:49.277316+00:00,18.93,10305,18.94,6823,13.76,2358,13.77,2514,18.935,13.765,-0.001413231797471326,0.6016464269033162,0.4839901477832512,-0.001413231797471326,18.935,13.765,0.6303116991477442,0.6465082793376529,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,1,1,211,21100,0.0010557066260642625,-0.0006407035508193031,18.936055706626064,13.76435929644918
2020-11-24 01:10:59.256928+00:00,18.93,7065,18.94,10204,13.76,1531,13.77,3341,18.935,13.765,-0.001413231797471326,0.4091145984133418,0.31424466338259444,-0.001413231797471326,18.935,13.765,0.6570237650864751,0.802433371958285,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,2,210,21200,-0.00023959753825402862,-0.00299559028347919,18.934760402461745,13.762004409716521
2020-11-24 01:11:09.150420+00:00,18.93,10576,18.94,6203,13.76,2694,13.77,1473,18.935,13.765,-0.001413231797471326,0.6303116991477442,0.6465082793376529,-0.001413231797471326,18.935,13.765,0.6310326313905625,0.7070303315306842,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,1,2,211,21200,0.0010557066260642625,-0.0006407035508193031,18.936055706626064,13.76435929644918
2020-11-24 01:11:18.166514+00:00,18.93,10561,18.94,5513,13.76,2770,13.77,682,18.935,13.765,-0.001413231797471326,0.6570237650864751,0.802433371958285,-0.001413231797471326,18.935,13.765,0.6310326313905625,0.7070303315306842,0.0,0.0,0.0,2,1,2,0.0003631067706425505,0.0,0.00250980392156869,0,0,2,1,2,212,21200,0.002409204929044232,0.0017450179956958304,18.937409204929043,13.766745017995696
2020-11-24 01:11:29.222894+00:00,18.93,10578,18.94,6185,13.76,3007,13.77,1246,18.935,13.765,-0.001413231797471326,0.6310326313905625,0.7070303315306842,-0.001413231797471326,18.935,13.765,0.6872149094226508,0.655785032200755,0.0,0.0,0.0,2,1,2,0.0003631067706425505,0.0,0.00250980392156869,0,0,2,2,1,212,22100,0.002409204929044232,0.0017450179956958304,18.937409204929043,13.766745017995696
2020-11-24 01:11:39.202519+00:00,18.93,10571,18.94,5565,13.76,2955,13.77,780,18.935,13.765,-0.001413231797471326,0.6551189885969261,0.7911646586345381,-0.001413231797471326,18.935,13.765,0.6872149094226508,0.655785032200755,0.0,0.0,0.0,2,1,2,0.0003631067706425505,0.0,0.00250980392156869,0,0,2,2,1,212,22100,0.002409204929044232,0.0017450179956958304,18.937409204929043,13.766745017995696
2020-11-24 01:11:49.219293+00:00,18.93,10546,18.94,4800,13.76,2953,13.77,1550,18.935,13.765,-0.001413231797471326,0.6872149094226508,0.655785032200755,-0.001413231797471326,18.935,13.765,0.6821830894730028,0.6318706697459584,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.936733974454253,13.765401293421087
2020-11-24 01:11:59.237780+00:00,18.93,10537,18.94,4909,13.76,2736,13.77,1594,18.935,13.765,-0.001413231797471326,0.6821830894730028,0.6318706697459584,-0.001413231797471326,18.935,13.765,0.4537101008705264,0.3681958640361303,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,1,1,221,21100,0.0017339744542551807,0.0004012934210861415,18.936733974454253,13.765401293421087
2020-11-24 01:12:09.079608+00:00,18.93,7230,18.94,7624,13.76,1679,13.77,2636,18.935,13.765,-0.001413231797471326,0.4867375791032719,0.3891077636152955,-0.001413231797471326,18.935,13.765,0.4537101008705264,0.3681958640361303,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,1,1,211,21100,0.0010557066260642625,-0.0006407035508193031,18.936055706626064,13.76435929644918
2020-11-24 01:12:09.079608+00:00,18.93,7230,18.94,7624,13.76,1549,13.77,2658,18.935,13.765,-0.001413231797471326,0.4867375791032719,0.3681958640361303,-0.001413231797471326,18.935,13.765,0.4537101008705264,0.3681958640361303,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,1,1,211,21100,0.0010557066260642625,-0.0006407035508193031,18.936055706626064,13.76435929644918
2020-11-24 01:12:19.099543+00:00,18.93,6567,18.94,7907,13.76,1549,13.77,2658,18.935,13.765,-0.001413231797471326,0.4537101008705264,0.3681958640361303,-0.001413231797471326,18.935,13.765,0.4802317655078392,0.3730102162033737,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,1,1,211,21100,0.0010557066260642625,-0.0006407035508193031,18.936055706626064,13.76435929644918
2020-11-24 01:12:29.116568+00:00,18.93,7045,18.94,7625,13.76,1570,13.77,2639,18.935,13.765,-0.001413231797471326,0.4802317655078392,0.3730102162033737,-0.001413231797471326,18.935,13.765,0.6790397286189576,0.5415826612903226,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,2,1,211,22100,0.0010557066260642625,-0.0006407035508193031,18.936055706626064,13.76435929644918
2020-11-24 01:12:39.131845+00:00,18.93,10409,18.94,4920,13.76,2149,13.77,1819,18.935,13.765,-0.001413231797471326,0.6790397286189576,0.5415826612903226,-0.001413231797471326,18.935,13.765,0.6788625839692167,0.5687203791469194,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.936733974454253,13.765401293421087
2020-11-24 01:12:39.131845+00:00,18.93,10409,18.94,4920,13.76,2400,13.77,1820,18.935,13.765,-0.001413231797471326,0.6790397286189576,0.5687203791469194,-0.001413231797471326,18.935,13.765,0.6788625839692167,0.5687203791469194,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.936733974454253,13.765401293421087
2020-11-24 01:12:49.150366+00:00,18.93,10409,18.94,4924,13.76,2400,13.77,1820,18.935,13.765,-0.001413231797471326,0.6788625839692167,0.5687203791469194,-0.001413231797471326,18.935,13.765,0.6791688447464715,0.5387323943661971,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.936733974454253,13.765401293421087
2020-11-24 01:12:59.166902+00:00,18.93,10394,18.94,4910,13.76,2142,13.77,1834,18.935,13.765,-0.001413231797471326,0.6791688447464715,0.5387323943661971,-0.001413231797471326,18.935,13.765,0.6952930378917005,0.6567131647776809,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.936733974454253,13.765401293421087
2020-11-24 01:13:09.224463+00:00,18.93,10606,18.94,4648,13.76,3013,13.77,1575,18.935,13.765,-0.001413231797471326,0.6952930378917005,0.6567131647776809,-0.001413231797471326,18.935,13.765,0.7201154163231657,0.6315539739027284,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.936733974454253,13.765401293421087
2020-11-24 01:13:19.241307+00:00,18.93,10482,18.94,4074,13.76,2662,13.77,1553,18.935,13.765,-0.001413231797471326,0.7201154163231657,0.6315539739027284,-0.001413231797471326,18.935,13.765,0.6538631346578366,0.5241041505542665,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,1,1,221,21100,0.0017339744542551807,0.0004012934210861415,18.936733974454253,13.765401293421087
2020-11-24 01:13:29.257525+00:00,18.93,10367,18.94,5488,13.76,2033,13.77,1846,18.935,13.765,-0.001413231797471326,0.6538631346578366,0.5241041505542665,-0.001413231797471326,18.935,13.765,0.6779143098628178,0.5549927641099855,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,2,1,211,22100,0.0010557066260642625,-0.0006407035508193031,18.936055706626064,13.76435929644918
2020-11-24 01:13:39.235394+00:00,18.93,6991,18.94,7952,13.76,1504,13.77,2687,18.935,13.765,-0.001413231797471326,0.4678444756742287,0.3588642328799809,-0.001413231797471326,18.935,13.765,0.6779143098628178,0.5549927641099855,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,2,1,211,22100,0.0010557066260642625,-0.0006407035508193031,18.936055706626064,13.76435929644918
2020-11-24 01:14:09.070528+00:00,18.94,7217,18.950000000000006,9455,13.77,2584,13.78,1533,18.945,13.775,0.0017114540125433564,0.4328814779270633,0.6276414865193102,0.0017114540125433564,18.945,13.775,0.3805946594280664,0.5917910447761194,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.943944293373935,13.77564070355082
2020-11-24 01:14:19.047469+00:00,18.94,6651,18.950000000000006,9945,13.77,2479,13.78,1704,18.945,13.775,0.0017114540125433564,0.4007592190889371,0.5926368634950993,0.0017114540125433564,18.945,13.775,0.3805946594280664,0.5917910447761194,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.943944293373935,13.77564070355082
2020-11-24 01:14:29.062416+00:00,18.94,6029,18.950000000000006,9812,13.77,2379,13.78,1641,18.945,13.775,0.0017114540125433564,0.3805946594280664,0.5917910447761194,0.0017114540125433564,18.945,13.775,0.4138892409073629,0.6484893146647015,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.943944293373935,13.77564070355082
2020-11-24 01:14:39.120165+00:00,18.94,6532,18.950000000000006,9250,13.77,2640,13.78,1431,18.945,13.775,0.0017114540125433564,0.4138892409073629,0.6484893146647015,0.0017114540125433564,18.945,13.775,0.5440645161290323,0.7356962025316456,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,2,311,31200,-0.0010557066260642655,0.000640703550819303,18.943944293373935,13.77564070355082
2020-11-24 01:14:49.095978+00:00,18.94,6984,18.950000000000006,8486,13.77,3103,13.78,1373,18.945,13.775,0.0017114540125433564,0.4514544279250162,0.6932529043789097,0.0017114540125433564,18.945,13.775,0.5440645161290323,0.7356962025316456,0.0,0.0,0.0,3,1,2,-0.0003631067706425505,0.0,0.00250980392156869,0,0,3,1,2,312,31200,0.00023959753825402385,0.002995590283479191,18.945239597538254,13.77799559028348
2020-11-24 01:14:59.111273+00:00,18.94,8433,18.950000000000006,7067,13.77,2906,13.78,1044,18.945,13.775,0.0017114540125433564,0.5440645161290323,0.7356962025316456,0.0017114540125433564,18.945,13.775,0.4174542136479176,0.7011355399855037,0.0,0.0,0.0,3,1,2,-0.0003631067706425505,0.0,0.00250980392156869,0,0,3,1,2,312,31200,0.00023959753825402385,0.002995590283479191,18.945239597538254,13.77799559028348
2020-11-24 01:15:09.167179+00:00,18.94,6405,18.950000000000006,8938,13.77,2902,13.78,1237,18.945,13.775,0.0017114540125433564,0.4174542136479176,0.7011355399855037,0.0017114540125433564,18.945,13.775,0.3774626195212732,0.5013717421124828,0.0,0.0,0.0,3,1,2,-0.0003631067706425505,0.0,0.00250980392156869,0,0,3,1,1,312,31100,0.00023959753825402385,0.002995590283479191,18.945239597538254,13.77799559028348
2020-11-24 01:15:19.182686+00:00,18.94,5882,18.950000000000006,9701,13.77,2193,13.78,2181,18.945,13.775,0.0017114540125433564,0.3774626195212732,0.5013717421124828,0.0017114540125433564,18.945,13.775,0.3791219386771229,0.5428845232390992,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.943944293373935,13.77564070355082
2020-11-24 01:15:29.159679+00:00,18.94,8366,18.950000000000006,7419,13.77,3407,13.78,1205,18.945,13.775,0.0017114540125433564,0.5299968324358568,0.7387250650477016,0.0017114540125433564,18.945,13.775,0.3791219386771229,0.5428845232390992,0.0,0.0,0.0,3,1,2,-0.0003631067706425505,0.0,0.00250980392156869,0,0,3,1,1,312,31100,0.00023959753825402385,0.002995590283479191,18.945239597538254,13.77799559028348
2020-11-24 01:15:59.209988+00:00,18.950000000000006,1373,18.96,10845,13.78,2575,13.79,2875,18.955,13.785,0.004836139822554486,0.1123751841545261,0.4724770642201835,-0.005163860177447077,18.945,13.785,0.8213819131949485,0.5344926428434932,-0.010000000000001565,-0.010000000000001565,0.0,4,0,1,-0.0017378263349258599,-0.001859903381642361,0.0,-1,0,1,2,1,401,121-10,-0.004400937736897364,0.002032657366338348,18.9505990622631,13.787032657366339
2020-11-24 01:16:09.264818+00:00,18.94,11317,18.950000000000006,2461,13.78,2797,13.79,2436,18.945,13.785,-0.005163860177447077,0.8213819131949485,0.5344926428434932,-0.005163860177447077,18.945,13.785,0.7724816405708743,0.33410404624277457,0.0,0.0,0.0,1,2,1,0.0017378263349258599,0.001859903381642361,0.0,0,0,1,2,1,121,12100,0.004400937736897356,-0.0020326573663383453,18.949400937736897,13.782967342633661
2020-11-24 01:16:19.239419+00:00,18.94,11191,18.950000000000006,3470,13.78,1672,13.79,2758,18.945,13.785,-0.005163860177447077,0.7633176454539253,0.3774266365688488,-0.005163860177447077,18.945,13.785,0.7724816405708743,0.33410404624277457,0.0,0.0,0.0,1,2,1,0.0017378263349258599,0.001859903381642361,0.0,0,0,1,2,1,121,12100,0.004400937736897356,-0.0020326573663383453,18.949400937736897,13.782967342633661
2020-11-24 01:16:29.257501+00:00,18.94,11150,18.950000000000006,3284,13.78,1445,13.79,2880,18.945,13.785,-0.005163860177447077,0.7724816405708743,0.33410404624277457,-0.005163860177447077,18.945,13.785,0.8384991843393148,0.4593345656192237,0.0,0.0,0.0,1,2,1,0.0017378263349258599,0.001859903381642361,0.0,0,0,1,2,1,121,12100,0.004400937736897356,-0.0020326573663383453,18.949400937736897,13.782967342633661
2020-11-24 01:16:39.023218+00:00,18.94,11151,18.950000000000006,3139,13.78,1537,13.79,2761,18.945,13.785,-0.005163860177447077,0.780335899230231,0.3576081898557469,-0.005163860177447077,18.945,13.785,0.8384991843393148,0.4593345656192237,0.0,0.0,0.0,1,2,1,0.0017378263349258599,0.001859903381642361,0.0,0,0,1,2,1,121,12100,0.004400937736897356,-0.0020326573663383453,18.949400937736897,13.782967342633661
2020-11-24 01:16:59.053812+00:00,18.950000000000006,4981,18.96,9737,13.78,2729,13.79,2778,18.955,13.785,0.004836139822554486,0.33842913439325994,0.4955511167604866,-0.002039174367428842,18.955,13.795,0.6072264280798348,0.709109947643979,-0.006875314189983328,0.0,0.009999999999999787,4,1,1,-0.0017378263349258599,0.0,0.0,0,1,2,1,2,411,21201,-0.0024932832384759233,0.004488131640785334,18.952506716761523,13.789488131640786
2020-11-24 01:17:19.130141+00:00,18.96,5676,18.97,9599,13.8,2926,13.81,1348,18.965000000000003,13.805,0.0010855114425858405,0.3715875613747954,0.6846045858680393,0.0010855114425858405,18.965000000000003,13.805,0.2418171143402319,0.35,0.0,0.0,0.0,3,1,2,-0.0003631067706425505,0.0,0.00250980392156869,0,0,3,0,1,312,30100,0.00023959753825402385,0.002995590283479191,18.965239597538257,13.807995590283479
2020-11-24 01:17:29.065523+00:00,18.96,6820,18.97,8670,13.8,2607,13.81,1205,18.965000000000003,13.805,0.0010855114425858405,0.44028405422853456,0.6838929695697796,0.0010855114425858405,18.965000000000003,13.805,0.2418171143402319,0.35,0.0,0.0,0.0,3,1,2,-0.0003631067706425505,0.0,0.00250980392156869,0,0,3,0,1,312,30100,0.00023959753825402385,0.002995590283479191,18.965239597538257,13.807995590283479
2020-11-24 01:17:39.081374+00:00,18.96,3295,18.97,10331,13.8,1239,13.81,2301,18.965000000000003,13.805,0.0010855114425858405,0.2418171143402319,0.35,0.0010855114425858405,18.965000000000003,13.805,0.2619936799770181,0.37318840579710144,0.0,0.0,0.0,3,0,1,-0.0003631067706425505,-0.001859903381642361,0.0,0,0,3,0,1,301,30100,-0.0017339744542551822,-0.00040129342108613904,18.96326602554575,13.804598706578913
2020-11-24 01:17:49.098139+00:00,18.96,3648,18.97,10276,13.8,1339,13.81,2249,18.965000000000003,13.805,0.0010855114425858405,0.2619936799770181,0.37318840579710144,0.0010855114425858405,18.965000000000003,13.805,0.26392982960672945,0.41584429824561403,0.0,0.0,0.0,3,0,1,-0.0003631067706425505,-0.001859903381642361,0.0,0,0,3,0,1,301,30100,-0.0017339744542551822,-0.00040129342108613904,18.96326602554575,13.804598706578913
2020-11-24 01:17:59.117700+00:00,18.96,3671,18.97,10238,13.8,1517,13.81,2131,18.965000000000003,13.805,0.0010855114425858405,0.26392982960672945,0.41584429824561403,0.007960825632572721,18.965000000000003,13.795,0.06085261462835834,0.6126961483594865,0.006875314189986881,0.0,-0.009999999999999787,3,0,1,-0.0003631067706425505,-0.001859903381642361,0.0,0,-1,5,0,1,301,5010-1,-0.0017339744542551822,-0.00040129342108613904,18.96326602554575,13.804598706578913
2020-11-24 01:18:09.133531+00:00,18.96,718,18.97,11081,13.79,3436,13.8,2172,18.965000000000003,13.795,0.007960825632572721,0.06085261462835834,0.6126961483594865,0.007960825632572721,18.965000000000003,13.795,0.20073817414884002,0.7140813406907828,0.0,0.0,0.0,5,0,1,-0.0041484450965474096,-0.001859903381642361,0.0,0,0,5,0,2,501,50200,-0.006435209619749843,0.0025115160334876173,18.958564790380255,13.797511516033488
2020-11-24 01:18:19.188718+00:00,18.96,2665,18.97,10611,13.79,3494,13.8,1399,18.965000000000003,13.795,0.007960825632572721,0.20073817414884002,0.7140813406907828,0.007960825632572721,18.965000000000003,13.795,0.0744564367276709,0.6300514327700221,0.0,0.0,0.0,5,0,2,-0.0041484450965474096,-0.001859903381642361,0.00250980392156869,0,0,5,0,1,502,50100,-0.004466092600371293,0.005246724694354398,18.960533907399633,13.800246724694354
2020-11-24 01:18:29.206014+00:00,18.96,952,18.97,11834,13.79,3430,13.8,2014,18.965000000000003,13.795,0.007960825632572721,0.0744564367276709,0.6300514327700221,-0.002039174367428842,18.955,13.795,0.8502165171667182,0.9168520578420468,-0.010000000000001565,-0.010000000000001565,0.0,5,0,1,-0.0041484450965474096,-0.001859903381642361,0.0,-1,0,2,2,2,501,222-10,-0.006435209619749843,0.0025115160334876173,18.958564790380255,13.797511516033488
2020-11-24 01:18:39.184050+00:00,18.950000000000006,11365,18.96,5767,13.79,3544,13.8,1235,18.955,13.795,-0.002039174367428842,0.6633784730329209,0.7415777359280185,-0.002039174367428842,18.955,13.795,0.8502165171667182,0.9168520578420468,0.0,0.0,0.0,2,1,2,0.0003631067706425505,0.0,0.00250980392156869,0,0,2,2,2,212,22200,0.002409204929044232,0.0017450179956958304,18.957409204929043,13.796745017995695
2020-11-24 01:18:49.241005+00:00,18.950000000000006,10995,18.96,1937,13.79,3297,13.8,299,18.955,13.795,-0.002039174367428842,0.8502165171667182,0.9168520578420468,-0.008914488557415723,18.955,13.805,0.8335348936472932,0.32970647773279355,-0.006875314189986881,0.0,0.009999999999999787,2,2,2,0.0003631067706425505,0.001859903381642361,0.00250980392156869,0,1,0,2,0,222,02001,0.0031320356387989196,0.0028977491563237515,18.958132035638798,13.797897749156323
2020-11-24 01:18:54.208979+00:00,18.950000000000006,10995,18.96,1937,13.8,1937,13.81,2741,18.955,13.805,-0.008914488557415723,0.8502165171667182,0.414065840102608,-0.008914488557415723,18.955,13.805,0.8335348936472932,0.32970647773279355,0.0,0.0,0.0,0,2,1,0.0041484450965474096,0.001859903381642361,0.0,0,0,0,2,0,21,02000,,,,
2020-11-24 01:18:59.217683+00:00,18.950000000000006,11951,18.96,2816,13.8,1937,13.81,2741,18.955,13.805,-0.008914488557415723,0.8093045303717749,0.414065840102608,-0.008914488557415723,18.955,13.805,0.8335348936472932,0.32970647773279355,0.0,0.0,0.0,0,2,1,0.0041484450965474096,0.001859903381642361,0.0,0,0,0,2,0,21,02000,,,,
2020-11-24 01:19:09.235581+00:00,18.950000000000006,11717,18.96,2340,13.8,1303,13.81,2649,18.955,13.805,-0.008914488557415723,0.8335348936472932,0.32970647773279355,-0.008914488557415723,18.955,13.805,0.7606991296842408,0.17343844754396606,0.0,0.0,0.0,0,2,0,0.0041484450965474096,0.001859903381642361,-0.00250980392156869,0,0,0,2,0,20,02000,,,,
2020-11-24 01:19:12.991553+00:00,18.950000000000006,11717,18.96,2340,13.8,572,13.81,2726,18.955,13.805,-0.008914488557415723,0.8335348936472932,0.17343844754396606,-0.008914488557415723,18.955,13.805,0.760319954292244,0.3023865722528193,0.0,0.0,0.0,0,2,0,0.0041484450965474096,0.001859903381642361,-0.00250980392156869,0,0,0,2,0,20,02000,,,,
2020-11-24 01:19:19.251448+00:00,18.950000000000006,10576,18.96,3327,13.8,572,13.81,2726,18.955,13.805,-0.008914488557415723,0.7606991296842408,0.17343844754396606,-0.002039174367428842,18.955,13.795,0.7460898263739417,0.6444660194174757,0.006875314189986881,0.0,-0.009999999999999787,0,2,0,0.0041484450965474096,0.001859903381642361,-0.00250980392156869,0,-1,2,2,1,20,2210-1,,,,
2020-11-24 01:19:29.018441+00:00,18.950000000000006,10646,18.96,3356,13.8,1153,13.81,2660,18.955,13.805,-0.008914488557415723,0.760319954292244,0.3023865722528193,-0.002039174367428842,18.955,13.795,0.7460898263739417,0.6444660194174757,0.006875314189986881,0.0,-0.009999999999999787,0,2,0,0.0041484450965474096,0.001859903381642361,-0.00250980392156869,0,-1,2,2,1,20,2210-1,,,,
2020-11-24 01:19:39.035767+00:00,18.950000000000006,10399,18.96,3539,13.79,3319,13.8,1831,18.955,13.795,-0.002039174367428842,0.7460898263739417,0.6444660194174757,-0.002039174367428842,18.955,13.795,0.7527555651610115,0.6567075583696083,0.0,0.0,0.0,2,2,1,0.0003631067706425505,0.001859903381642361,0.0,0,0,2,2,1,221,22100,0.0017339744542551807,0.0004012934210861415,18.956733974454252,13.795401293421087
2020-11-24 01:19:59.069954+00:00,18.96,6258,18.97,9205,13.8,2392,13.81,1802,18.965000000000003,13.805,0.0010855114425858405,0.4047080126754187,0.5703385789222699,0.0010855114425858405,18.965000000000003,13.805,0.3343686795723779,0.5492849846782432,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.963944293373938,13.80564070355082
2020-11-24 01:20:09.089557+00:00,18.96,4629,18.97,9215,13.8,2151,13.81,1765,18.965000000000003,13.805,0.0010855114425858405,0.3343686795723779,0.5492849846782432,0.0010855114425858405,18.965000000000003,13.805,0.4829437347105192,0.6144329896907217,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,1,311,31100,-0.0010557066260642655,0.000640703550819303,18.963944293373938,13.80564070355082
